Date,Player,Runs,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings,Participation,Opposition,Ground
2014-05-25,TM Dilshan,88,FALSE,152,101,7,0,87.12871287128714,1,B,England,Chester-le-Street
2014-07-06,KC Sangakkara,88,FALSE,144,84,9,0,104.76190476190477,2,B,South Africa,Colombo (RPS)
2014-11-26,TM Dilshan,88,FALSE,158,98,10,0,89.79591836734694,1,B,England,Colombo (RPS)
1997-04-11,PA de Silva,87,TRUE,NA,124,3,0,70.16129032258065,2,B,Pakistan,Sharjah
1997-11-01,A Ranatunga,87,TRUE,NA,92,8,0,94.56521739130434,2,B,West Indies,Lahore
2015-12-31,HDRL Thirimanne,87,TRUE,137,103,6,1,84.46601941747572,2,B,New Zealand,Nelson
2022-06-19,BKG Mendis,87,TRUE,128,85,8,0,102.35294117647058,2,B,Australia,Colombo (RPS)
1996-02-21,AP Gurusinha,87,FALSE,144,100,5,6,87,2,B,Zimbabwe,Colombo (SSC)
2000-07-11,DA Gunawardene,87,FALSE,96,75,16,0,115.99999999999999,2,B,South Africa,Colombo (SSC)
2000-10-25,ST Jayasuriya,87,FALSE,NA,66,12,2,131.8181818181818,1,B,Zimbabwe,Sharjah
2002-04-08,ST Jayasuriya,87,FALSE,NA,78,10,3,111.53846153846155,1,B,Pakistan,Sharjah
2005-11-03,MS Atapattu,87,FALSE,144,100,7,0,87,1,B,India,Pune
2012-01-20,TM Dilshan,87,FALSE,122,87,9,2,100,2,B,South Africa,Kimberley
2017-07-08,MD Gunathilaka,87,FALSE,159,101,7,0,86.13861386138613,1,B,Zimbabwe,Hambantota
2019-07-31,AD Mathews,87,FALSE,NA,90,8,1,96.66666666666667,1,B,Bangladesh,Colombo (RPS)
1982-02-14,S Wettimuny,86,TRUE,NA,109,8,0,78.89908256880734,1,B,England,Colombo (SSC)
1987-10-21,A Ranatunga,86,TRUE,NA,100,7,2,86,2,B,West Indies,Kanpur
2010-11-05,WU Tharanga,86,TRUE,181,112,6,0,76.78571428571429,1,B,Australia,Sydney
2022-06-14,BKG Mendis,86,TRUE,139,87,8,1,98.85057471264368,1,B,Australia,Pallekele
1985-10-23,PA de Silva,86,FALSE,NA,92,2,4,93.47826086956522,2,B,Pakistan,Gujranwala
1998-04-07,A Ranatunga,86,FALSE,108,82,5,1,104.8780487804878,1,B,Pakistan,Kimberley
2006-01-31,ST Jayasuriya,86,FALSE,96,65,9,3,132.3076923076923,1,B,South Africa,Perth
2006-02-14,DPMD Jayawardene,86,FALSE,NA,91,8,0,94.5054945054945,1,B,Australia,Brisbane
2014-07-09,TM Dilshan,86,FALSE,136,90,9,0,95.55555555555556,1,B,South Africa,Pallekele
2014-12-07,KC Sangakkara,86,FALSE,165,105,7,0,81.9047619047619,2,B,England,Colombo (RPS)
2017-06-30,BKG Mendis,86,FALSE,112,80,8,1,107.5,1,B,Zimbabwe,Galle
1990-04-25,A Ranatunga,85,TRUE,NA,77,4,3,110.3896103896104,2,B,India,Sharjah
2019-06-21,AD Mathews,85,TRUE,146,115,5,1,73.91304347826086,1,B,England,Leeds
1985-02-02,SAR Silva,85,FALSE,151,96,7,0,88.54166666666666,2,B,West Indies,Perth
1994-11-06,A Ranatunga,85,FALSE,99,83,6,0,102.40963855421687,1,B,Zimbabwe,Harare
1995-04-14,AP Gurusinha,85,FALSE,167,122,2,3,69.67213114754098,1,B,India,Sharjah
2000-07-06,KC Sangakkara,85,FALSE,144,116,11,0,73.27586206896551,1,B,South Africa,Galle
2007-03-15,DPMD Jayawardene,85,FALSE,138,90,6,2,94.44444444444444,1,B,Bermuda,Port of Spain
2012-02-24,DPMD Jayawardene,85,FALSE,105,81,6,1,104.93827160493827,2,B,Australia,Hobart
1992-12-12,RS Mahanama,84,TRUE,164,109,7,1,77.06422018348624,2,B,New Zealand,Colombo (PSS)
1997-07-26,MS Atapattu,84,TRUE,169,101,6,1,83.16831683168317,2,B,India,Colombo (RPS)
2013-06-17,DPMD Jayawardene,84,TRUE,124,81,11,0,103.7037037037037,1,B,Australia,The Oval
1996-03-06,AP Gurusinha,84,FALSE,120,103,7,3,81.55339805825243,1,B,Kenya,Kandy
2000-12-15,KC Sangakkara,84,FALSE,135,114,8,0,73.68421052631578,1,B,South Africa,Gqeberha
2001-11-02,DPMD Jayawardene,84,FALSE,118,83,6,1,101.20481927710843,1,B,Pakistan,Sharjah
2009-02-08,KC Sangakkara,84,FALSE,80,70,8,1,120,1,B,India,Colombo (RPS)
2018-08-05,DM de Silva,84,FALSE,NA,66,8,3,127.27272727272727,2,B,South Africa,Pallekele
1993-10-28,A Ranatunga,83,TRUE,NA,93,6,3,89.24731182795699,1,B,West Indies,Sharjah
1996-08-30,PA de Silva,83,TRUE,144,95,11,0,87.36842105263159,2,B,Australia,Colombo (RPS)
1998-06-21,MS Atapattu,83,TRUE,162,118,9,0,70.33898305084746,2,B,New Zealand,Colombo (RPS)
1989-10-22,AP Gurusinha,83,FALSE,NA,106,6,NA,78.30188679245283,2,B,India,Ahmedabad
1989-10-27,PA de Silva,83,FALSE,NA,90,5,2,92.22222222222223,2,B,Pakistan,Lucknow
2001-01-09,RS Kaluwitharana,83,FALSE,164,117,8,0,70.94017094017094,1,B,South Africa,Paarl
2001-12-11,ST Jayasuriya,83,FALSE,122,86,10,2,96.51162790697676,2,B,West Indies,Colombo (RPS)
2002-08-04,MS Atapattu,83,FALSE,154,101,8,1,82.17821782178217,2,B,Bangladesh,Colombo (SSC)
2005-08-09,DPMD Jayawardene,83,FALSE,133,97,5,0,85.56701030927834,1,B,India,Colombo (RPS)
2006-02-10,KC Sangakkara,83,FALSE,146,106,3,1,78.30188679245283,1,B,Australia,Adelaide
2007-05-22,DPMD Jayawardene,83,FALSE,NA,81,7,2,102.46913580246914,1,B,Pakistan,Abu Dhabi
2009-02-03,KC Sangakkara,83,FALSE,151,82,9,0,101.21951219512195,2,B,India,Colombo (RPS)
1994-09-11,A Ranatunga,82,TRUE,119,76,6,0,107.89473684210526,2,B,Pakistan,Colombo (SSC)
1997-12-28,PA de Silva,82,TRUE,170,90,6,1,91.11111111111111,2,B,India,Margao
2001-12-15,MS Atapattu,82,TRUE,147,119,7,2,68.90756302521008,2,B,West Indies,Kandy
2006-01-24,TM Dilshan,82,TRUE,162,108,3,0,75.92592592592592,2,B,South Africa,Adelaide
1996-03-09,ST Jayasuriya,82,FALSE,67,44,13,3,186.36363636363635,2,B,England,Faisalabad
1999-01-21,MS Atapattu,82,FALSE,168,121,6,0,67.76859504132231,2,B,Australia,Hobart
2002-04-14,MS Atapattu,82,FALSE,136,94,12,0,87.2340425531915,1,B,New Zealand,Sharjah
2007-04-01,DPMD Jayawardene,82,FALSE,163,113,2,1,72.56637168141593,1,B,West Indies,Providence
2019-07-28,WIA Fernando,82,FALSE,NA,75,9,2,109.33333333333333,2,B,Bangladesh,Colombo (RPS)
1985-01-23,PA de Silva,81,TRUE,118,87,7,0,93.10344827586206,1,B,Australia,Sydney
2003-02-10,HP Tillakaratne,81,TRUE,190,106,5,0,76.41509433962264,1,B,New Zealand,Bloemfontein
2005-11-06,TM Dilshan,81,TRUE,88,67,8,0,120.89552238805969,2,B,India,Ahmedabad
2015-11-04,HDRL Thirimanne,81,TRUE,141,95,5,1,85.26315789473684,2,B,West Indies,Colombo (RPS)
1982-03-29,RL Dias,81,FALSE,NA,59,12,0,137.28813559322032,2,B,Pakistan,Lahore
1991-01-28,AP Gurusinha,81,FALSE,146,90,6,2,90,2,B,New Zealand,Auckland
1999-03-19,PA de Silva,81,FALSE,115,113,4,0,71.68141592920354,2,B,Pakistan,Jamshedpur
2012-02-14,LD Chandimal,81,FALSE,118,91,6,1,89.01098901098901,1,B,India,Adelaide
2013-11-10,TM Dilshan,81,FALSE,162,114,9,0,71.05263157894737,1,B,New Zealand,Hambantota
2015-01-25,KC Sangakkara,81,FALSE,106,66,7,2,122.72727272727273,2,B,New Zealand,Dunedin
2015-01-29,TM Dilshan,81,FALSE,137,98,5,1,82.6530612244898,1,B,New Zealand,Wellington
2018-07-29,MDKJ Perera,81,FALSE,NA,72,11,1,112.5,1,B,South Africa,Dambulla
2012-06-18,AD Mathews,80,TRUE,129,76,4,2,105.26315789473684,2,B,Pakistan,Colombo (RPS)
2014-02-17,NLTC Perera,80,TRUE,84,57,4,6,140.35087719298244,1,B,Bangladesh,Mirpur
2016-08-21,LD Chandimal,80,TRUE,185,118,3,0,67.79661016949152,1,B,Australia,Colombo (RPS)
2021-03-14,PWH de Silva,80,TRUE,79,60,7,3,133.33333333333331,1,B,West Indies,North Sound
1985-01-12,RL Dias,80,FALSE,106,109,9,0,73.39449541284404,2,B,West Indies,Brisbane
1985-01-23,LRD Mendis,80,FALSE,93,79,8,0,101.26582278481013,1,B,Australia,Sydney
1985-08-25,RL Dias,80,FALSE,NA,67,8,1,119.40298507462686,1,B,India,Colombo (SSC)
1987-10-30,RL Dias,80,FALSE,NA,105,6,3,76.19047619047619,1,B,England,Pune
1989-10-15,PA de Silva,80,FALSE,NA,89,10,0,89.8876404494382,1,B,England,Delhi
1992-02-25,RS Mahanama,80,FALSE,175,131,6,0,61.06870229007634,1,B,New Zealand,Hamilton
1997-05-24,A Ranatunga,80,FALSE,90,70,8,1,114.28571428571428,1,B,Pakistan,Mohali
1997-07-14,MS Atapattu,80,FALSE,190,113,3,0,70.79646017699115,1,B,Pakistan,Colombo (RPS)
2001-07-18,ST Jayasuriya,80,FALSE,160,108,8,0,74.07407407407408,1,B,New Zealand,Colombo (RPS)
2004-02-25,DPMD Jayawardene,80,FALSE,152,110,5,0,72.72727272727273,1,B,Australia,Colombo (RPS)
2006-02-07,MS Atapattu,80,FALSE,165,122,5,0,65.57377049180327,1,B,South Africa,Hobart
2006-10-10,KC Sangakkara,80,FALSE,110,86,7,0,93.02325581395348,1,B,Zimbabwe,Ahmedabad
2008-02-15,KC Sangakkara,80,FALSE,180,114,4,0,70.17543859649122,2,B,Australia,Perth
2009-08-07,WU Tharanga,80,FALSE,139,89,8,1,89.8876404494382,2,B,Pakistan,Colombo (RPS)
2012-02-24,LD Chandimal,80,FALSE,119,100,7,0,80,2,B,Australia,Hobart
2012-03-06,DPMD Jayawardene,80,FALSE,119,76,8,1,105.26315789473684,2,B,Australia,Adelaide
2017-08-27,HDRL Thirimanne,80,FALSE,NA,105,5,1,76.19047619047619,1,B,India,Pallekele
2018-01-17,MDKJ Perera,80,FALSE,NA,83,8,2,96.3855421686747,2,B,Zimbabwe,Mirpur
2018-10-23,LD Chandimal,80,FALSE,NA,73,6,2,109.58904109589041,1,B,England,Colombo (RPS)
2019-01-08,NLTC Perera,80,FALSE,NA,63,7,3,126.98412698412697,2,B,New Zealand,Nelson
2017-06-30,WU Tharanga,79,TRUE,107,73,8,1,108.21917808219179,1,B,Zimbabwe,Galle
2018-08-01,AD Mathews,79,TRUE,NA,111,6,0,71.17117117117117,1,B,South Africa,Dambulla
1988-01-19,PA de Silva,79,FALSE,125,100,7,0,79,1,B,Australia,Sydney
1996-03-02,ST Jayasuriya,79,FALSE,93,76,9,2,103.94736842105263,2,B,India,Delhi
1997-03-25,ST Jayasuriya,79,FALSE,96,62,8,4,127.41935483870968,2,B,New Zealand,Christchurch
2004-08-31,ST Jayasuriya,79,FALSE,128,85,7,0,92.94117647058823,1,B,South Africa,Colombo (SSC)
2005-08-02,KC Sangakkara,79,FALSE,131,115,9,0,68.69565217391305,1,B,West Indies,Dambulla
2007-01-06,KC Sangakkara,79,FALSE,131,103,8,1,76.69902912621359,1,B,New Zealand,Auckland
2011-07-03,DPMD Jayawardene,79,FALSE,106,77,9,0,102.59740259740259,2,B,England,Lord's
2013-11-10,KC Sangakkara,79,FALSE,110,81,9,2,97.53086419753086,1,B,New Zealand,Hambantota
2001-02-03,RP Arnold,78,TRUE,101,90,4,1,86.66666666666667,2,B,New Zealand,Wellington
2016-11-14,DM de Silva,78,TRUE,103,75,12,0,104,2,B,Zimbabwe,Harare
1998-04-15,A Ranatunga,78,FALSE,97,73,9,0,106.84931506849315,1,B,Pakistan,Benoni
2000-10-21,ST Jayasuriya,78,FALSE,NA,85,8,1,91.76470588235294,2,B,Zimbabwe,Sharjah
2006-01-22,KC Sangakkara,78,FALSE,132,95,7,0,82.10526315789474,1,B,Australia,Sydney
2010-06-07,TM Dilshan,78,FALSE,84,66,9,2,118.18181818181819,1,B,Zimbabwe,Harare
2011-11-23,KC Sangakkara,78,FALSE,132,100,8,0,78,1,B,Pakistan,Abu Dhabi
2012-03-13,DPMD Jayawardene,78,FALSE,80,59,10,2,132.20338983050848,2,B,India,Mirpur
2019-03-13,I Udana,78,FALSE,67,57,7,4,136.8421052631579,1,B,South Africa,Gqeberha
2019-06-04,MDKJ Perera,78,FALSE,150,81,8,0,96.29629629629629,1,B,Afghanistan,Cardiff
2002-04-12,MS Atapattu,77,TRUE,165,109,5,0,70.64220183486239,1,B,Pakistan,Sharjah
2002-08-19,PA de Silva,77,TRUE,77,75,7,1,102.66666666666666,2,B,South Africa,Tangier
2002-12-06,KC Sangakkara,77,TRUE,179,115,8,1,66.95652173913044,1,B,South Africa,Bloemfontein
2010-11-03,AD Mathews,77,TRUE,127,84,8,1,91.66666666666666,2,B,Australia,Melbourne
2014-11-29,DPMD Jayawardene,77,TRUE,111,80,8,1,96.25,2,B,England,Colombo (RPS)
1982-03-12,B Warnapura,77,FALSE,NA,98,10,0,78.57142857142857,1,B,Pakistan,Karachi
1994-08-03,ST Jayasuriya,77,FALSE,NA,106,4,1,72.64150943396226,1,B,Pakistan,Colombo (RPS)
1996-01-09,RS Kaluwitharana,77,FALSE,102,75,12,0,102.66666666666666,2,B,Australia,Melbourne
2000-02-19,MS Atapattu,77,FALSE,NA,91,4,0,84.61538461538461,1,B,Pakistan,Lahore
2002-09-30,DPMD Jayawardene,77,FALSE,125,99,6,0,77.77777777777779,1,B,India,Colombo (RPS)
2009-09-22,DPMD Jayawardene,77,FALSE,92,61,8,1,126.22950819672131,1,B,South Africa,Centurion
2009-09-27,DPMD Jayawardene,77,FALSE,140,85,6,2,90.58823529411765,2,B,New Zealand,Johannesburg
2011-11-14,WU Tharanga,77,FALSE,175,120,8,0,64.16666666666667,1,B,Pakistan,Dubai (DSC)
2012-08-04,HDRL Thirimanne,77,FALSE,135,96,5,3,80.20833333333334,2,B,India,Pallekele
2016-06-29,BKG Mendis,77,FALSE,76,64,13,0,120.3125,1,B,England,The Oval
2019-05-21,FDM Karunaratne,77,FALSE,NA,88,7,0,87.5,1,B,Scotland,Edinburgh
2021-09-04,KIC Asalanka,77,FALSE,108,69,5,3,111.59420289855073,2,B,South Africa,Colombo (RPS)
2001-10-26,RP Arnold,76,TRUE,189,94,3,0,80.85106382978722,1,B,Zimbabwe,Sharjah
1990-05-02,HP Tillakaratne,76,FALSE,144,109,5,0,69.72477064220183,2,B,Australia,Sharjah
1992-01-17,MAR Samarasekera,76,FALSE,NA,88,5,1,86.36363636363636,2,B,Pakistan,Multan
1992-12-13,AP Gurusinha,76,FALSE,149,105,6,0,72.38095238095238,1,B,New Zealand,Colombo (RPS)
1995-10-16,RS Mahanama,76,FALSE,NA,78,5,1,97.43589743589743,2,B,West Indies,Sharjah
1996-04-07,ST Jayasuriya,76,FALSE,NA,28,8,5,271.42857142857144,2,B,Pakistan,Singapore
1999-01-19,A Ranatunga,76,FALSE,151,105,5,0,72.38095238095238,1,B,England,Melbourne
2001-02-11,MS Atapattu,76,FALSE,121,87,8,0,87.356321839080465,2,B,New Zealand,Christchurch
2006-02-14,RP Arnold,76,FALSE,NA,71,4,0,107.04225352112675,1,B,Australia,Brisbane
2007-03-15,KC Sangakkara,76,FALSE,105,83,6,0,91.56626506024097,1,B,Bermuda,Port of Spain
2009-01-21,TM Dilshan,76,FALSE,141,88,11,0,86.36363636363636,1,B,Pakistan,Karachi
2009-08-03,WU Tharanga,76,FALSE,133,96,9,0,79.16666666666666,2,B,Pakistan,Dambulla
2014-03-03,KC Sangakkara,76,FALSE,136,102,6,1,74.50980392156863,1,B,Afghanistan,Mirpur
2015-01-20,KC Sangakkara,76,FALSE,107,83,8,1,91.56626506024097,1,B,New Zealand,Nelson
2016-08-31,DM de Silva,76,FALSE,135,87,9,0,87.356321839080465,1,B,Australia,Dambulla
2017-06-08,MD Gunathilaka,76,FALSE,115,72,7,2,105.55555555555556,2,B,India,The Oval
2019-01-03,N Dickwella,76,FALSE,NA,50,8,3,152,2,B,New Zealand,Mount Maunganui
2021-07-23,WIA Fernando,76,FALSE,172,98,4,1,77.55102040816327,2,B,India,Colombo (RPS)
1993-03-20,PA de Silva,75,TRUE,74,68,7,4,110.29411764705883,2,B,England,Moratuwa
1996-03-06,A Ranatunga,75,TRUE,49,40,13,1,187.5,1,B,Kenya,Kandy
1996-09-07,PA de Silva,75,TRUE,76,64,2,3,117.1875,1,B,Australia,Colombo (RPS)
2013-07-31,KC Sangakkara,75,TRUE,76,45,12,0,166.66666666666669,1,B,South Africa,Colombo (RPS)
2017-07-02,WU Tharanga,75,TRUE,113,86,8,0,87.20930232558139,2,B,Zimbabwe,Galle
1992-02-23,MAR Samarasekera,75,FALSE,81,61,11,1,122.95081967213115,2,B,Zimbabwe,New Plymouth
1995-12-21,PA de Silva,75,FALSE,121,94,7,0,79.7872340425532,1,B,Australia,Sydney
1999-02-07,DA Gunawardene,75,FALSE,97,66,9,2,113.63636363636364,2,B,Australia,Melbourne
1999-10-15,RS Kaluwitharana,75,FALSE,NA,108,7,0,69.44444444444444,2,B,Pakistan,Sharjah
2008-07-03,CK Kapugedera,75,FALSE,99,78,7,1,96.15384615384616,1,B,India,Karachi
2010-05-30,AD Mathews,75,FALSE,152,95,2,2,78.94736842105263,1,B,India,Bulawayo
2011-02-06,KC Sangakkara,75,FALSE,112,105,4,1,71.42857142857143,1,B,West Indies,Colombo (SSC)
2011-07-06,KC Sangakkara,75,FALSE,173,107,7,0,70.09345794392523,1,B,England,Nottingham
2012-03-02,LD Chandimal,75,FALSE,146,84,3,2,89.28571428571429,1,B,Australia,Melbourne
2014-03-08,DPMD Jayawardene,75,FALSE,123,93,9,1,80.64516129032258,2,B,Pakistan,Mirpur
2014-11-13,AD Mathews,75,FALSE,85,68,9,1,110.29411764705883,2,B,India,Kolkata
2022-01-16,P Nissanka,75,FALSE,105,71,10,0,105.63380281690141,2,B,Zimbabwe,Pallekele
2022-01-16,LD Chandimal,75,FALSE,143,91,4,1,82.41758241758241,2,B,Zimbabwe,Pallekele
1986-03-11,A Ranatunga,74,TRUE,NA,89,4,1,83.14606741573034,1,B,Pakistan,Colombo (SSC)
2004-04-22,WS Jayantha,74,TRUE,83,64,12,1,115.625,2,B,Zimbabwe,Bulawayo
2004-08-28,KC Sangakkara,74,TRUE,121,86,6,0,86.04651162790698,2,B,South Africa,Dambulla
2013-11-10,AD Mathews,74,TRUE,107,64,9,1,115.625,1,B,New Zealand,Hambantota
2014-03-06,AD Mathews,74,TRUE,153,103,7,1,71.84466019417476,2,B,Bangladesh,Mirpur
1982-09-15,S Wettimuny,74,FALSE,NA,107,NA,NA,69.1588785046729,1,B,India,Delhi
1992-01-17,AP Gurusinha,74,FALSE,NA,86,7,1,86.04651162790698,2,B,Pakistan,Multan
1994-08-22,A Ranatunga,74,FALSE,NA,102,2,1,72.54901960784314,1,B,Pakistan,Colombo (SSC)
1996-01-16,RS Kaluwitharana,74,FALSE,111,68,8,0,108.8235294117647,2,B,Australia,Melbourne
1998-01-26,DPMD Jayawardene,74,FALSE,131,78,4,0,94.87179487179486,2,B,Zimbabwe,Colombo (SSC)
2001-01-11,RS Kaluwitharana,74,FALSE,145,107,5,0,69.1588785046729,2,B,South Africa,Cape Town
2002-09-29,ST Jayasuriya,74,FALSE,126,89,7,0,83.14606741573034,1,B,India,Colombo (RPS)
2008-06-25,CK Kapugedera,74,FALSE,72,67,5,2,110.44776119402985,1,B,Bangladesh,Lahore
2010-01-04,KC Sangakkara,74,FALSE,105,73,10,0,101.36986301369863,2,B,Bangladesh,Mirpur
2013-12-25,SMA Priyanjan,74,FALSE,112,93,10,0,79.56989247311827,1,B,Pakistan,Abu Dhabi
2017-02-04,N Dickwella,74,FALSE,151,80,7,0,92.5,1,B,South Africa,Johannesburg
2019-05-21,WIA Fernando,74,FALSE,NA,78,5,3,94.87179487179486,1,B,Scotland,Edinburgh
2021-05-23,PWH de Silva,74,FALSE,77,60,3,5,123.33333333333334,2,B,Bangladesh,Mirpur
2002-08-15,PA de Silva,73,TRUE,136,84,4,0,86.90476190476191,1,B,South Africa,Tangier
2004-04-20,KC Sangakkara,73,TRUE,115,72,8,0,101.38888888888889,2,B,Zimbabwe,Bulawayo
2011-03-05,KC Sangakkara,73,TRUE,147,102,7,0,71.56862745098039,1,B,Australia,Colombo (RPS)
1985-10-25,RS Madugalle,73,FALSE,NA,77,3,4,94.8051948051948,1,B,Pakistan,Lahore
1993-11-07,RS Mahanama,73,FALSE,NA,124,4,1,58.87096774193549,1,B,India,Kanpur
1994-12-15,PA de Silva,73,FALSE,133,95,4,0,76.84210526315789,1,B,South Africa,Bloemfontein
1997-08-17,ST Jayasuriya,73,FALSE,58,52,10,2,140.3846153846154,1,B,India,Colombo (RPS)
1999-01-13,HP Tillakaratne,73,FALSE,135,95,3,0,76.84210526315789,1,B,Australia,Sydney
2003-03-03,PA de Silva,73,FALSE,91,78,6,2,93.58974358974359,1,B,South Africa,Durban
2004-07-17,DA Gunawardene,73,FALSE,134,89,9,0,82.02247191011236,1,B,United Arab Emirates,Dambulla
2007-04-24,WU Tharanga,73,FALSE,112,74,9,1,98.64864864864865,1,B,New Zealand,Kingston
2007-10-13,LPC Silva,73,FALSE,142,109,9,0,66.97247706422019,1,B,England,Colombo (RPS)
2008-04-15,ML Udawatte,73,FALSE,NA,121,5,1,60.33057851239669,1,B,West Indies,Gros Islet
2009-12-21,WU Tharanga,73,FALSE,110,81,6,1,90.12345679012346,1,B,India,Cuttack
2010-06-22,KC Sangakkara,73,FALSE,102,82,10,0,89.02439024390245,2,B,India,Dambulla
2011-03-29,TM Dilshan,73,FALSE,142,93,10,1,78.49462365591397,2,B,New Zealand,Colombo (RPS)
2012-03-04,KMDN Kulasekara,73,FALSE,56,43,7,3,169.7674418604651,2,B,Australia,Brisbane
2012-07-28,KC Sangakkara,73,FALSE,160,95,5,0,76.84210526315789,1,B,India,Colombo (RPS)
2013-01-11,LD Chandimal,73,FALSE,128,95,7,1,76.84210526315789,2,B,Australia,Melbourne
2016-06-21,AD Mathews,73,FALSE,145,109,5,0,66.97247706422019,1,B,England,Nottingham
2017-06-12,N Dickwella,73,FALSE,158,86,4,0,84.88372093023256,1,B,Pakistan,Cardiff
2021-06-29,MDKJ Perera,73,FALSE,150,81,7,0,90.12345679012346,1,B,England,Chester-le-Street
1998-11-10,HP Tillakaratne,72,TRUE,108,83,4,0,86.74698795180723,2,B,Zimbabwe,Sharjah
1983-06-09,DSBP Kuruppu,72,FALSE,NA,101,7,2,71.28712871287128,2,B,Pakistan,Swansea
1990-02-17,RS Mahanama,72,FALSE,97,79,2,0,91.13924050632912,2,B,Pakistan,Adelaide
2000-10-04,DPMD Jayawardene,72,FALSE,112,71,9,1,101.40845070422534,1,B,West Indies,Nairobi (Gym)
2004-08-31,KC Sangakkara,72,FALSE,112,71,4,1,101.40845070422534,1,B,South Africa,Colombo (SSC)
2006-07-06,WU Tharanga,72,FALSE,88,72,8,0,100,1,B,Netherlands,Amstelveen
2007-04-16,DPMD Jayawardene,72,FALSE,133,88,5,1,81.81818181818183,1,B,Australia,St George's
2007-07-25,J Mubarak,72,FALSE,105,82,6,0,87.8048780487805,1,B,Bangladesh,Colombo (RPS)
2008-06-25,ST Jayasuriya,72,FALSE,77,47,10,3,153.19148936170214,1,B,Bangladesh,Lahore
2010-06-09,WU Tharanga,72,FALSE,110,79,8,1,91.13924050632912,2,B,Zimbabwe,Harare
2012-08-04,BMAJ Mendis,72,FALSE,103,88,6,0,81.81818181818183,2,B,India,Pallekele
2021-09-02,KIC Asalanka,72,FALSE,93,62,6,1,116.12903225806453,1,B,South Africa,Colombo (RPS)
1989-12-30,A Ranatunga,71,TRUE,139,106,7,0,66.98113207547169,1,B,Australia,Perth
1999-08-25,MS Atapattu,71,TRUE,215,126,6,0,56.34920634920635,2,B,India,Colombo (RPS)
2010-01-13,DPMD Jayawardene,71,TRUE,136,81,5,0,87.65432098765432,2,B,India,Mirpur
2012-07-28,AD Mathews,71,TRUE,94,57,5,1,124.56140350877195,1,B,India,Colombo (RPS)
2013-11-12,KC Sangakkara,71,TRUE,89,59,9,0,120.33898305084745,1,B,New Zealand,Hambantota
1989-10-27,HP Tillakaratne,71,FALSE,NA,131,11,1,54.19847328244275,2,B,Pakistan,Lucknow
1995-04-06,A Ranatunga,71,FALSE,96,72,2,1,98.61111111111111,1,B,Bangladesh,Sharjah
1999-08-29,ST Jayasuriya,71,FALSE,89,53,8,1,133.96226415094338,2,B,India,Colombo (SSC)
2002-08-21,ST Jayasuriya,71,FALSE,95,71,10,1,100,1,B,South Africa,Tangier
2002-12-01,PA de Silva,71,FALSE,99,77,10,0,92.20779220779221,2,B,South Africa,Benoni
2002-12-17,DPMD Jayawardene,71,FALSE,99,92,7,0,77.17391304347827,2,B,England,Brisbane
2005-10-31,DPMD Jayawardene,71,FALSE,92,70,10,0,101.42857142857142,1,B,India,Jaipur
2008-02-19,DPMD Jayawardene,71,FALSE,171,99,4,1,71.71717171717171,1,B,India,Adelaide
2010-06-18,TM Dilshan,71,FALSE,63,51,11,1,139.2156862745098,1,B,Bangladesh,Dambulla
2010-08-28,KC Sangakkara,71,FALSE,96,62,7,1,114.51612903225808,1,B,India,Dambulla
2011-08-22,DPMD Jayawardene,71,FALSE,174,119,6,0,59.66386554621849,2,B,Australia,Colombo (RPS)
2012-03-08,WU Tharanga,71,FALSE,158,122,3,1,58.19672131147541,2,B,Australia,Adelaide
2012-03-15,KC Sangakkara,71,FALSE,150,92,4,1,77.17391304347827,1,B,Pakistan,Mirpur
2013-07-11,KC Sangakkara,71,FALSE,126,100,6,1,71,1,B,India,Port of Spain
2014-05-31,TM Dilshan,71,FALSE,142,109,5,0,65.13761467889908,1,B,England,Lord's
2019-01-05,MD Gunathilaka,71,FALSE,NA,73,9,0,97.26027397260275,2,B,New Zealand,Mount Maunganui
2021-03-12,LD Chandimal,71,FALSE,135,98,3,2,72.44897959183673,1,B,West Indies,North Sound
2022-01-16,KIC Asalanka,71,FALSE,113,68,6,2,104.41176470588236,2,B,Zimbabwe,Pallekele
1996-03-02,HP Tillakaratne,70,TRUE,110,98,6,0,71.42857142857143,2,B,India,Delhi
2015-07-26,AD Mathews,70,TRUE,67,40,8,2,175,1,B,Pakistan,Hambantota
1994-08-06,S Ranatunga,70,FALSE,NA,116,4,0,60.3448275862069,2,B,Pakistan,Colombo (RPS)
1998-06-19,MS Atapattu,70,FALSE,146,89,6,0,78.65168539325843,1,B,India,Colombo (RPS)
2001-04-20,ST Jayasuriya,70,FALSE,NA,90,4,3,77.77777777777779,1,B,Pakistan,Sharjah
2002-07-07,KC Sangakkara,70,FALSE,108,79,8,0,88.60759493670885,1,B,England,Manchester
2003-01-15,MS Atapattu,70,FALSE,147,101,7,0,69.3069306930693,1,B,Australia,Brisbane
2005-08-02,MS Atapattu,70,FALSE,170,108,4,0,64.81481481481481,1,B,West Indies,Dambulla
2007-01-06,ST Jayasuriya,70,FALSE,69,44,7,5,159.0909090909091,1,B,New Zealand,Auckland
2007-10-07,TM Dilshan,70,FALSE,117,84,6,0,83.33333333333334,1,B,England,Dambulla
2010-08-13,WU Tharanga,70,FALSE,162,109,9,0,64.22018348623854,2,B,New Zealand,Dambulla
